time,open,high,low,close,Volume,Total common shares outstanding,Total assets,Total liabilities,Operating income,Total revenue,Shareholders&#039; equity,Dividend yield %
1478826000,2.619997,2.649997,2.616664,2.649997,25500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479085200,2.659997,2.659997,2.646664,2.646664,70800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479171600,2.649997,2.663331,2.636664,2.646664,122100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479258000,2.666664,2.666664,2.646664,2.646664,249000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479344400,2.646664,2.656664,2.616664,2.656664,478500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479430800,2.656664,2.659997,2.633331,2.639997,416700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479690000,2.653331,2.653331,2.609997,2.629997,543000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479776400,2.626664,2.626664,2.583331,2.583331,861600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479862800,2.569997,2.569997,2.556664,2.566664,756000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479949200,2.569997,2.569997,2.549997,2.566664,345300,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480035600,2.566664,2.569997,2.566664,2.566664,67200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480294800,2.566664,2.606664,2.563331,2.593331,179700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480381200,2.593331,2.619997,2.593331,2.606664,62700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480467600,2.593331,2.653331,2.593331,2.643331,5358005,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480554000,2.606664,2.633331,2.599997,2.599997,37800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480640400,2.599997,2.609997,2.593331,2.599997,16500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480899600,2.599997,2.606664,2.559997,2.559997,265500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480986000,2.566664,2.616664,2.559997,2.599997,3178803,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481072400,2.599997,2.633331,2.599997,2.609997,440700,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481158800,2.633331,2.646664,2.609997,2.629997,4026004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
