time,open,high,low,close,Volume,Total common shares outstanding,Total assets,Total liabilities,Operating income,Total revenue,Shareholders&#039; equity,Dividend yield %
1478826000,0.148333,0.148333,0.1466665,0.1466665,1335600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479085200,0.145,0.145,0.140833,0.1441665,8268608,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479171600,0.1441665,0.1466665,0.1441665,0.145,1345200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479258000,0.1441665,0.145,0.1441665,0.1441665,3223200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479344400,0.145,0.145,0.1416665,0.143333,1887000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479430800,0.143333,0.1466665,0.143333,0.1441665,561000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479690000,0.1441665,0.145,0.1441665,0.145,1702800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479776400,0.145,0.145,0.145,0.145,368400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479862800,0.1441665,0.145833,0.1441665,0.145,439200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479949200,0.1441665,0.145,0.1441665,0.1441665,166800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480035600,0.1441665,0.1466665,0.1441665,0.145,479400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480294800,0.143333,0.148333,0.143333,0.145833,1379400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480381200,0.1466665,0.1475,0.145833,0.1466665,2482200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480467600,0.1475,0.1475,0.145,0.1466665,738000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480554000,0.145833,0.148333,0.145833,0.1466665,2268000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480640400,0.145833,0.1466665,0.145,0.1466665,264000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480899600,0.1466665,0.1466665,0.145833,0.1466665,845400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480986000,0.1475,0.1475,0.1425,0.143333,3457200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481072400,0.1425,0.143333,0.1425,0.143333,690000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481158800,0.1425,0.1425,0.1416665,0.1416665,4262404,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481245200,0.143333,0.1441665,0.143333,0.143333,1120200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481590800,0.143333,0.143333,0.143333,0.143333,240000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481677200,0.143333,0.145,0.1425,0.145,772800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481763600,0.1441665,0.145833,0.1441665,0.145833,1128600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481850000,0.145,0.145833,0.145,0.145833,387000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482109200,0.145833,0.1466665,0.145,0.1466665,20605220,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482195600,0.145,0.1466665,0.145,0.1466665,13740012,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482282000,0.145833,0.145833,0.145,0.145,2071200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482368400,0.143333,0.145,0.143333,0.143333,769200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482454800,0.1441665,0.145,0.143333,0.145,198000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482800400,0.1425,0.143333,0.1425,0.143333,8400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482886800,0.143333,0.145833,0.143333,0.145833,99000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482973200,0.145833,0.145833,0.1425,0.1441665,2397000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483059600,0.143333,0.145,0.143333,0.145,270000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483405200,0.143333,0.143333,0.143333,0.143333,42600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483491600,0.1441665,0.1441665,0.143333,0.1441665,615600,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483578000,0.1441665,0.145,0.1441665,0.145,312000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483664400,0.145,0.145,0.143333,0.143333,1374000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483923600,0.145,0.145,0.145,0.145,186000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484010000,0.145,0.145,0.1441665,0.1441665,180000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484096400,0.143333,0.1441665,0.143333,0.143333,728400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484182800,0.1441665,0.1466665,0.1441665,0.145833,1044000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484269200,0.145,0.1475,0.1441665,0.1475,531000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484528400,0.145833,0.145833,0.145,0.145,241800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484614800,0.145833,0.145833,0.145,0.145,537000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484701200,0.145,0.1466665,0.145,0.1466665,423000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484787600,0.1466665,0.1466665,0.145833,0.145833,535200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484874000,0.145833,0.145833,0.145,0.145,882000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485133200,0.145833,0.1475,0.145833,0.1475,2998200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485219600,0.148333,0.1525,0.148333,0.1491665,15307212,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485306000,0.150833,0.150833,0.1475,0.148333,1731000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485392400,0.148333,0.148333,0.1466665,0.148333,746400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485478800,0.148333,0.148333,0.148333,0.148333,720000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485824400,0.145833,0.1466665,0.145,0.145833,5278804,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485997200,0.1466665,0.148333,0.1466665,0.1475,727200,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486083600,0.1475,0.1475,0.1466665,0.1475,2817000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486342800,0.148333,0.1516665,0.148333,0.15,12570612,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486429200,0.150833,0.150833,0.15,0.150833,1031400,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486515600,0.150833,0.150833,0.15,0.150833,5059204,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486688400,0.1516665,0.1516665,0.150833,0.150833,1569000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486947600,0.150833,0.150833,0.15,0.150833,2932800,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487034000,0.150833,0.155,0.150833,0.1525,18426616,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487120400,0.153333,0.1566665,0.153333,0.153333,33107432,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487206800,0.1541665,0.155833,0.1541665,0.155,12312612,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487293200,0.155,0.155833,0.155,0.155833,11202608,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487552400,0.155833,0.1641665,0.155833,0.1641665,55833051.99999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487638800,0.163333,0.165,0.160833,0.1625,31546228,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487725200,0.163333,0.165,0.163333,0.1641665,21939620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487811600,0.1641665,0.168333,0.1641665,0.165833,62766060.00000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487898000,0.1666665,0.1716665,0.165,0.1716665,28442428,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488157200,0.173333,0.1766665,0.17,0.17,25471824,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488243600,0.173333,0.175,0.17,0.1716665,17170816,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488330000,0.1716665,0.173333,0.1716665,0.173333,22455020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488416400,0.173333,0.178333,0.1716665,0.1766665,56409056,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488502800,0.1766665,0.1766665,0.173333,0.1766665,19363216,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488762000,0.1766665,0.178333,0.175,0.175,7369204,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488848400,0.175,0.1766665,0.175,0.1766665,14708412,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488934800,0.178333,0.1916665,0.178333,0.188333,33391832,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489021200,0.19,0.1916665,0.188333,0.19,6255604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489107600,0.1916665,0.198333,0.19,0.195,33376832,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489366800,0.1966665,0.2,0.195,0.2,24684024,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489453200,0.2,0.205,0.1966665,0.2016665,37386636,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489539600,0.203333,0.2116665,0.203333,0.21,36298836,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489626000,0.2116665,0.2166665,0.21,0.215,24082224,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489712400,0.2166665,0.223333,0.2166665,0.22,38327436,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489971600,0.2216665,0.233333,0.2216665,0.233333,40143040,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490058000,0.235,0.2366665,0.2316665,0.233333,65298663.99999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490144400,0.233333,0.235,0.2266665,0.23,21435620,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490230800,0.23,0.23,0.21,0.2166665,80829080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490317200,0.2166665,0.22,0.213333,0.218333,16538416,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490576400,0.218333,0.218333,0.213333,0.215,9096008,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490662800,0.2166665,0.22,0.215,0.2166665,22007420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490749200,0.2166665,0.22,0.2166665,0.218333,18160216,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490835600,0.2166665,0.2166665,0.213333,0.215,13476012,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490922000,0.215,0.215,0.208333,0.215,33891032,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491181200,0.2166665,0.22,0.2166665,0.22,15522012,NaN,NaN,NaN,NaN,NaN,NaN,NaN
