time,open,high,low,close,Volume,Total common shares outstanding,Total assets,Total liabilities,Operating income,Total revenue,Shareholders&#039; equity,Dividend yield %
1478826000,0.298353,0.30041,0.283949,0.290122,13981302,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479085200,0.288065,0.288065,0.279834,0.279834,7817826,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479171600,0.279834,0.288065,0.279834,0.279834,9513486,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479258000,0.279834,0.283949,0.269546,0.269546,13605624,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479344400,0.273661,0.279834,0.271604,0.277777,10814026,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479430800,0.281892,0.281892,0.273661,0.277777,4465870,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479690000,0.277777,0.277777,0.269546,0.273661,5440305,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479776400,0.271604,0.277777,0.267489,0.275719,6874010,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479862800,0.273661,0.275719,0.267489,0.267489,3170674,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479949200,0.269546,0.271604,0.267489,0.269546,3110896,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480035600,0.269546,0.269546,0.265431,0.269546,2040233,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480294800,0.269546,0.269546,0.253085,0.255143,9059076,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480381200,0.255143,0.263373,0.246913,0.255143,7600098,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480467600,0.255143,0.259258,0.244855,0.246913,6613028,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480554000,0.246913,0.259258,0.246913,0.259258,6055582,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480640400,0.259258,0.259258,0.255143,0.255143,4191764,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480899600,0.255143,0.255143,0.24897,0.24897,1304428,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480986000,0.246913,0.255143,0.246913,0.251028,4231616,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481072400,0.251028,0.251028,0.246913,0.251028,1763698,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481158800,0.251028,0.253085,0.246913,0.246913,1675732,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481245200,0.24897,0.251028,0.24897,0.24897,3002518,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481590800,0.251028,0.265431,0.251028,0.265431,10242004,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481677200,0.267489,0.279834,0.267489,0.275719,18666362,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481763600,0.275719,0.283949,0.273661,0.281892,9255420,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481850000,0.279834,0.288065,0.277777,0.283949,5010678,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482109200,0.283949,0.290122,0.279834,0.279834,7670082,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482195600,0.279834,0.283949,0.275719,0.277777,3251838,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482282000,0.275719,0.279834,0.269546,0.271604,4197110,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482368400,0.271604,0.271604,0.263373,0.265431,3980354,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482454800,0.263373,0.267489,0.261316,0.267489,3003976,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482800400,0.267489,0.275719,0.267489,0.275719,2861090,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482886800,0.277777,0.281892,0.275719,0.277777,4520790,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482973200,0.275719,0.279834,0.273661,0.279834,2447990,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483059600,0.277777,0.277777,0.273661,0.277777,1234930,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483405200,0.277777,0.279834,0.273661,0.277777,3022444,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483491600,0.277777,0.288065,0.277777,0.288065,7377020,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483578000,0.290122,0.294237,0.288065,0.288065,6164446,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483664400,0.288065,0.290122,0.286007,0.290122,3727632,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483923600,0.29218,0.29218,0.288065,0.29218,3029248,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484010000,0.29218,0.294237,0.290122,0.290122,2257478,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484096400,0.290122,0.302468,0.290122,0.298353,15650234,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484182800,0.30041,0.304526,0.30041,0.304526,5312484,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484269200,0.302468,0.306583,0.302468,0.302468,4591260,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484528400,0.302468,0.302468,0.294237,0.296295,4682142,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484614800,0.294237,0.298353,0.294237,0.296295,6183886,NaN,NaN,NaN,NaN,NaN,NaN,NaN
