time,open,high,low,close,Volume,Total common shares outstanding,Total assets,Total liabilities,Operating income,Total revenue,Shareholders&#039; equity,Dividend yield %
1479430800,8.99999064,9.0066573,8.99332398,8.99999064,34200.03556804,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479690000,8.93332404,8.93332404,8.89332408,8.89999074,39900.04149604,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479776400,8.89999074,8.89999074,8.89999074,8.89999074,5700.00592801,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479862800,8.89999074,8.91332406,8.86665745,8.86665745,23700.02464802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479949200,8.93332404,8.93332404,8.83332415,8.83332415,1509601.56998557,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480035600,8.83332415,8.83332415,8.81999083,8.83332415,29400.03057603,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480294800,8.82665749,8.83332415,8.82665749,8.83332415,1503601.56374557,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480381200,8.83332415,8.83999081,8.83332415,8.83332415,1522501.58340159,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480467600,8.83332415,8.83332415,8.83332415,8.83332415,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480554000,8.93332404,8.93332404,8.79999085,8.79999085,765600.7962248,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480640400,8.86665745,8.86665745,8.86665745,8.86665745,1200.001248,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480899600,8.83332415,8.83332415,8.76665755,8.76665755,15300.01591202,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480986000,8.79999085,8.79999085,8.73332425,8.76665755,6600.00686401,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481072400,8.76665755,8.99332398,8.76665755,8.99332398,5700.00592801,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481158800,8.99332398,8.99332398,8.99332398,8.99332398,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481245200,8.81999083,8.81999083,8.81999083,8.81999083,16800.01747202,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481590800,8.93332404,9.08665722,8.93332404,9.08665722,600.000624,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481677200,8.99999064,9.26665703,8.99999064,9.26665703,4500.00468,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481763600,9.15332381,9.17332379,9.15332381,9.17332379,3600.003744,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481850000,9.16665713,9.17332379,9.02665728,9.16665713,54600.05678406,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482109200,9.16665713,9.16665713,9.16665713,9.16665713,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482195600,9.13332383,9.13332383,8.93332404,8.99999064,9300.00967201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482282000,8.99999064,8.99999064,8.96665734,8.98665732,485100.50450451,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482368400,8.98665732,8.98665732,8.98665732,8.98665732,360000.37440037,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482454800,8.98665732,8.98665732,8.98665732,8.98665732,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482800400,8.98665732,8.98665732,8.98665732,8.98665732,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482886800,8.973324,8.973324,8.973324,8.973324,600.000624,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482973200,8.973324,8.973324,8.973324,8.973324,10200.01060801,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483059600,8.973324,8.973324,8.973324,8.973324,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483405200,8.99999064,8.99999064,8.98665732,8.99999064,696600.72446473,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483491600,9.13332383,9.13332383,8.97999066,8.98665732,9900.01029601,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483578000,8.99999064,8.99999064,8.98665732,8.98665732,901200.93724894,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483664400,8.99999064,9.12665717,8.98665732,9.12665717,3300.003432,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483923600,8.92665738,8.92665738,8.92665738,8.92665738,300.000312,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484010000,8.92665738,8.92665738,8.92665738,8.92665738,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
