time,open,high,low,close,Volume,Total common shares outstanding,Total assets,Total liabilities,Operating income,Total revenue,Shareholders&#039; equity,Dividend yield %
1479085200,2.984256,3.00351,2.94575,2.94575,739718,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479171600,2.94575,3.013137,2.94575,3.013137,539336,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479258000,3.00351,3.013137,2.955377,2.955377,959213,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479344400,2.965003,2.984256,2.91687,2.91687,1085529,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479430800,2.926497,2.993883,2.926497,2.993883,366898,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479690000,2.984256,3.013137,2.965003,3.013137,199549,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479776400,3.00351,3.013137,2.965003,2.965003,513159,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479862800,2.965003,2.993883,2.965003,2.984256,96814,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479949200,2.97463,2.984256,2.94575,2.955377,168178,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480035600,2.955377,2.965003,2.936123,2.936123,242763,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480294800,2.936123,3.00351,2.936123,2.94575,423719,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480381200,2.955377,2.984256,2.94575,2.97463,1411188,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480467600,2.97463,3.013137,2.94575,3.013137,2350353,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480554000,3.00351,3.00351,2.94575,2.94575,658796,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480640400,2.94575,2.993883,2.94575,2.955377,324412,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480899600,2.955377,2.984256,2.955377,2.955377,284002,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1480986000,2.955377,2.993883,2.955377,2.993883,334591,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481072400,2.993883,3.00351,2.965003,3.00351,735147,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481158800,3.00351,3.00351,2.94575,2.955377,1174033,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481245200,2.955377,2.984256,2.955377,2.984256,237050,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481590800,2.97463,2.993883,2.955377,2.984256,676871,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481677200,2.984256,2.984256,2.955377,2.984256,774517,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481763600,2.984256,2.984256,2.94575,2.955377,649032,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1481850000,2.955377,2.955377,2.936123,2.94575,990065,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482109200,2.955377,2.955377,2.936123,2.94575,832793,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482195600,2.94575,2.955377,2.897617,2.897617,1235426,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482282000,2.907243,2.926497,2.878364,2.878364,1494707,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482368400,2.878364,2.88799,2.849484,2.849484,1427912,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482454800,2.85911,2.868737,2.839857,2.839857,1506756,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482800400,2.849484,2.85911,2.839857,2.839857,1058521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482886800,2.868737,2.897617,2.85911,2.85911,952356,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1482973200,2.85911,2.868737,2.849484,2.849484,853672,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483059600,2.849484,2.878364,2.849484,2.849484,780334,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483405200,2.85911,2.88799,2.820604,2.839857,1518910,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483491600,2.849484,2.88799,2.839857,2.868737,1173099,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483578000,2.839857,2.849484,2.820604,2.820604,737121,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483664400,2.83023,2.849484,2.810977,2.820604,1089061,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1483923600,2.820604,2.849484,2.753217,2.762844,4179238,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484010000,2.772471,2.810977,2.762844,2.810977,1812574,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484096400,2.801351,2.83023,2.791724,2.83023,471088,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484182800,2.83023,2.85911,2.820604,2.839857,505368,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484269200,2.839857,2.85911,2.83023,2.849484,573201,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484528400,2.849484,2.85911,2.820604,2.820604,237050,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484614800,2.83023,2.868737,2.83023,2.85911,494253,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484701200,2.85911,2.878364,2.839857,2.868737,556476,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484787600,2.868737,2.88799,2.849484,2.868737,595119,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1484874000,2.849484,2.878364,2.849484,2.85911,638851,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485133200,2.85911,2.868737,2.849484,2.849484,258241,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485219600,2.868737,2.868737,2.849484,2.868737,466621,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485306000,2.868737,2.868737,2.849484,2.868737,434627,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485392400,2.85911,2.878364,2.85911,2.878364,429225,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485478800,2.878364,2.878364,2.85911,2.878364,207444,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485824400,2.878364,2.878364,2.820604,2.820604,1417109,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1485997200,2.849484,2.868737,2.83023,2.839857,911740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486083600,2.839857,2.868737,2.83023,2.868737,676351,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486342800,2.868737,2.878364,2.849484,2.868737,541101,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486429200,2.849484,2.868737,2.839857,2.85911,414475,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486515600,2.849484,2.878364,2.849484,2.878364,605195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486688400,2.878364,2.878364,2.85911,2.878364,1066000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1486947600,2.868737,2.88799,2.85911,2.868737,984559,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487034000,2.868737,2.878364,2.85911,2.878364,430471,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487120400,2.868737,2.868737,2.849484,2.849484,503394,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487206800,2.85911,2.85911,2.839857,2.85911,788540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487293200,2.85911,2.868737,2.839857,2.849484,404813,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487552400,2.85911,2.868737,2.839857,2.839857,692245,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487638800,2.849484,2.849484,2.820604,2.83023,1061741,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487725200,2.83023,2.849484,2.820604,2.839857,1076284,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487811600,2.839857,2.868737,2.83023,2.868737,988403,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487898000,2.849484,2.85911,2.83023,2.83023,1002218,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488157200,2.83023,2.839857,2.820604,2.820604,941762,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488243600,2.83023,2.83023,2.810977,2.810977,1557657,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488330000,2.810977,2.839857,2.810977,2.820604,854504,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488416400,2.83023,2.85911,2.820604,2.83023,932100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488502800,2.839857,2.839857,2.820604,2.820604,552113,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488762000,2.820604,2.839857,2.820604,2.83023,561255,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488848400,2.820604,2.83023,2.801351,2.801351,2304024,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1488934800,2.810977,2.810977,2.791724,2.791724,1943358,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489021200,2.801351,2.810977,2.791724,2.791724,981132,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489107600,2.791724,2.801351,2.782097,2.791724,1171540,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489366800,2.791724,2.83023,2.782097,2.83023,972509,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489453200,2.83023,2.85911,2.820604,2.820604,1339928,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489539600,2.83023,2.839857,2.820604,2.820604,407514,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489626000,2.83023,2.868737,2.820604,2.868737,860840,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489712400,2.83023,2.839857,2.801351,2.839857,7946701,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1489971600,2.820604,2.83023,2.791724,2.810977,1957381,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490058000,2.810977,2.810977,2.772471,2.782097,2593221,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490144400,2.782097,2.801351,2.772471,2.801351,4180380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490230800,2.801351,2.820604,2.791724,2.820604,1208521,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490317200,2.801351,2.839857,2.801351,2.810977,789372,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490576400,2.801351,2.820604,2.801351,2.810977,772855,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490662800,2.83023,2.83023,2.801351,2.820604,1426666,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490749200,2.820604,2.820604,2.801351,2.810977,1636085,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490835600,2.810977,2.820604,2.801351,2.810977,1002011,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1490922000,2.83023,2.83023,2.791724,2.801351,2008074,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491181200,2.801351,2.801351,2.791724,2.791724,498615,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491267600,2.791724,2.791724,2.782097,2.791724,612051,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491354000,2.791724,2.801351,2.772471,2.801351,1449935,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491440400,2.801351,2.801351,2.782097,2.791724,626075,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491526800,2.791724,2.791724,2.782097,2.791724,3193223,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491786000,2.791724,2.810977,2.791724,2.810977,1082621,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491872400,2.782097,2.791724,2.753217,2.753217,2060636,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1491958800,2.762844,2.762844,2.733964,2.743591,1580925,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492045200,2.753217,2.753217,2.733964,2.733964,880681,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492131600,2.733964,2.733964,2.705084,2.714711,947059,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492390800,2.714711,2.724337,2.705084,2.705084,1109940,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492477200,2.714711,2.714711,2.695458,2.705084,1087710,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492563600,2.695458,2.695458,2.676204,2.685831,1996855,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492650000,2.685831,2.685831,2.676204,2.676204,1517456,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1492736400,2.676204,2.676204,2.647324,2.647324,3335745,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493082000,2.647324,2.676204,2.628071,2.676204,3302192,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493168400,2.676204,2.714711,2.656951,2.695458,2698243,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493254800,2.695458,2.733964,2.685831,2.714711,2493809,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493341200,2.714711,2.724337,2.695458,2.705084,1268043,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493686800,2.705084,2.714711,2.666578,2.666578,1257344,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493773200,2.666578,2.705084,2.666578,2.695458,1596715,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493859600,2.695458,2.695458,2.676204,2.695458,756546,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1493946000,2.685831,2.705084,2.676204,2.685831,303739,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494205200,2.685831,2.705084,2.676204,2.685831,614440,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494291600,2.685831,2.695458,2.666578,2.666578,1667560,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494464400,2.666578,2.724337,2.656951,2.685831,1640240,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494550800,2.685831,2.695458,2.656951,2.666578,1722616,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494810000,2.685831,2.705084,2.676204,2.705084,906131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494896400,2.705084,2.705084,2.628071,2.628071,6021210,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1494982800,2.637698,2.656951,2.599191,2.628071,2953471,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495069200,2.637698,2.647324,2.618444,2.637698,1411707,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495155600,2.618444,2.656951,2.618444,2.637698,1784215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495414800,2.628071,2.637698,2.599191,2.637698,1546438,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495501200,2.637698,2.637698,2.570311,2.570311,2715694,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495587600,2.570311,2.599191,2.560685,2.570311,3745026,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495674000,2.570311,2.589565,2.531805,2.570311,4840321,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1495760400,2.570311,2.579938,2.512551,2.522178,4184328,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496019600,2.531805,2.579938,2.512551,2.541431,2723069,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496106000,2.541431,2.560685,2.502925,2.512551,4598076,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496192400,2.502925,2.522178,2.406658,2.406658,68939880.00000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496278800,2.416285,2.474045,2.397032,2.474045,7230044,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496365200,2.474045,2.512551,2.435538,2.445165,3403993,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496624400,2.474045,2.474045,2.416285,2.425912,3908634,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496710800,2.435538,2.445165,2.406658,2.406658,4240526,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496797200,2.425912,2.445165,2.406658,2.406658,4693643,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496883600,2.416285,2.416285,2.397032,2.397032,6049050,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496970000,2.397032,2.464418,2.387405,2.464418,4083254,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1497315600,2.464418,2.474045,2.406658,2.445165,6635963,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1497402000,2.445165,2.551058,2.435538,2.531805,3165279,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1497488400,2.531805,2.531805,2.502925,2.502925,2348380,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1497574800,2.512551,2.522178,2.493298,2.502925,5543474,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1497834000,2.502925,2.512551,2.474045,2.474045,833000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1497920400,2.474045,2.512551,2.464418,2.474045,1869500,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498006800,2.464418,2.493298,2.454792,2.454792,3103992,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498093200,2.445165,2.454792,2.445165,2.454792,1263369,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498179600,2.474045,2.474045,2.454792,2.464418,915999,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498611600,2.483671,2.483671,2.406658,2.406658,4415665,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498698000,2.416285,2.445165,2.416285,2.435538,510874,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1498784400,2.435538,2.435538,2.406658,2.435538,1523585,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499043600,2.435538,2.435538,2.416285,2.416285,245672,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499130000,2.435538,2.435538,2.397032,2.397032,3285156,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499216400,2.397032,2.406658,2.339272,2.358525,4408497,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499302800,2.358525,2.377779,2.339272,2.339272,1929645,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499389200,2.358525,2.358525,2.320019,2.339272,2662820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499648400,2.348899,2.348899,2.320019,2.320019,938853,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499734800,2.320019,2.329646,2.291139,2.310392,2427015,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499821200,2.310392,2.339272,2.310392,2.320019,924102,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499907600,2.320019,2.339272,2.300766,2.310392,2819157,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1499994000,2.310392,2.329646,2.310392,2.320019,848270,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1500253200,2.310392,2.329646,2.310392,2.320019,641137,NaN,NaN,NaN,NaN,NaN,NaN,NaN
