,BM,IdioVol3F,Investment,Mom12m,OperProf,Size,SP500,RSSL2K,USDIDX,TBLL13WK,GDP,UNRATE,INFLATION,POLICY,GLDRSRV,CRUDOIL,regime
1991-04-30,3.0619429251029917,9.860480259374407,1.858191313968261,55.869207652278234,1.6891631282905462,1.9306911302845091,375.3399963378906,170.61000061035156,91.54000091552734,5.510000228881836,6126.862,6.7,135.1,64.16,67238.7688182134,20.823,0.0
1991-05-31,3.1272313424604268,10.164930843429456,1.8085807343239872,58.93371358765971,1.6947334776288079,1.945755683414576,389.8299865722656,178.33999633789062,93.12999725341797,5.53000020980835,6126.862,6.7,135.1,64.16,67238.7688182134,20.823,0.0
1991-06-30,3.0968792257573603,10.412493344424881,1.8054042119011495,59.60536042220049,1.7426115891380551,2.019241122380252,371.1600036621094,167.61000061035156,96.05999755859375,5.539999961853027,6126.862,6.7,135.1,64.16,67238.7688182134,20.823,0.0
1991-07-31,3.066780657151952,10.477632715337343,1.7957755020039687,62.543556636865,1.7845956783978765,1.9492690430745172,387.80999755859375,172.75999450683594,93.48999786376953,5.53000020980835,6205.937,6.8,136.2,193.44,63754.4458258851,21.42,0.0
1991-08-31,3.0450256562012106,10.405314027366565,1.8011013751095875,63.007134711897876,1.8135232598118936,1.9224155354900365,395.42999267578125,179.11000061035156,93.48999786376953,5.329999923706055,6205.937,6.8,136.2,193.44,63754.4458258851,21.42,0.0
1991-09-30,3.06033659688216,10.513537534248718,1.856449622373265,63.63114442579756,1.7712790227174928,1.954337151785841,387.8599853515625,180.16000366210938,89.9000015258789,5.110000133514404,6205.937,6.8,136.2,193.44,63754.4458258851,21.42,0.0
1991-10-31,3.06315153542078,10.322667306671129,1.8371581187874706,65.26559694197712,1.7569957322865624,1.9594154657281828,392.45001220703125,185.0,89.93000030517578,4.820000171661377,6264.54,7.0,137.2,142.35,63448.8944369286,23.228,0.0
1991-11-30,2.882861365784546,10.742828287478329,1.847660494900489,66.67851785465749,1.8174304869797726,2.041695143901972,375.2200012207031,176.3699951171875,88.19000244140625,4.349999904632568,6264.54,7.0,137.2,142.35,63448.8944369286,23.228,0.0
1991-12-31,2.809435378118381,11.575640099208401,1.8981320540089224,79.14907329349998,1.9012208711597,1.7869532002745383,417.0899963378906,189.94000244140625,83.5199966430664,3.880000114440918,6264.54,7.0,137.2,142.35,63448.8944369286,23.228,0.0
1992-01-31,3.0797747021903614,9.58855886028271,1.9462382508490796,79.4784532736333,1.7285259119013927,2.241647394496805,408.7799987792969,205.16000366210938,87.48999786376953,3.8399999141693115,6363.102,7.3,138.3,152.77,64809.19590582,18.82,0.0
1992-02-29,3.3261159917169145,9.136709465795454,1.9424903506840256,79.92652020931152,1.6804992100427467,2.4144356323370344,412.70001220703125,211.14999389648438,88.98999786376953,3.930000066757202,6363.102,7.3,138.3,152.77,64809.19590582,18.82,0.0
1992-03-31,3.4262741261422134,9.363671673174132,1.9523304941277373,79.72515434534263,1.7143471802263772,2.4324342012631353,403.69000244140625,203.6999969482422,89.6500015258789,4.050000190734863,6363.102,7.3,138.3,152.77,64809.19590582,18.82,0.0
1992-04-30,3.554653684732857,10.40564608075137,1.9058332622347074,75.71813505209379,1.8117836771015234,2.249023474878527,414.95001220703125,196.25999450683594,89.62000274658203,3.700000047683716,6470.763,7.4,139.4,85.6,63655.2412404461,20.243,0.0
1992-05-31,3.549610336516261,10.437676459346562,1.9060322425946064,75.01119872444276,1.8429439416958069,2.224081507901243,415.3500061035156,198.52000427246094,87.22000122070312,3.700000047683716,6470.763,7.4,139.4,85.6,63655.2412404461,20.243,0.0
1992-06-30,3.6731965520680725,11.223829440261081,1.9437330031219846,71.5157259177151,1.86357247178656,2.1414574387588123,408.1400146484375,188.5800018310547,83.72000122070312,3.569999933242798,6470.763,7.4,139.4,85.6,63655.2412404461,20.243,0.0
1992-07-31,3.506104115585021,11.457978338079842,1.9435143961472499,72.36257926590727,1.9323766185812608,2.0701731427287338,424.2099914550781,194.74000549316406,81.91000366210938,3.180000066757202,6566.641,7.7,140.5,80.51,66311.7973542834,21.759,0.0
1992-08-31,3.313443026220888,12.18809698266073,1.9406065681731504,71.36118602116001,2.0368553942049936,2.019372776961107,414.0299987792969,188.7899932861328,78.87999725341797,3.1600000858306885,6566.641,7.7,140.5,80.51,66311.7973542834,21.759,0.0
1992-09-30,3.3058886005868695,12.464705418164174,2.004237696081464,72.21651138104987,1.995515941772725,1.9950334986699005,417.79998779296875,192.91000366210938,81.0999984741211,2.690000057220459,6566.641,7.7,140.5,80.51,66311.7973542834,21.759,0.0
1992-10-31,3.3449228110236136,12.603815259899488,2.061063944907682,74.23215639036604,1.972785045282147,1.9653462499194194,418.67999267578125,198.91000366210938,87.62999725341797,2.9600000381469727,6680.803,7.3,141.7,110.52,63146.910104461,21.688,0.0
1992-11-30,3.4826858095206275,12.099184739007285,2.091842979592265,75.43970704927348,1.9138928077064015,2.011252599393893,431.3500061035156,213.80999755859375,90.83999633789062,3.2699999809265137,6680.803,7.3,141.7,110.52,63146.910104461,21.688,0.0
1992-12-31,3.6273430436821075,11.918022317621098,2.11127900689612,78.53110451926672,1.8550219892941284,2.0677956851902635,435.7099914550781,221.00999450683594,92.36000061035156,3.0799999237060547,6680.803,7.3,141.7,110.52,63146.910104461,21.688,0.0
1993-01-31,3.8967484967913677,10.800099522232445,2.1335938550046514,83.7461968764542,1.733829965393541,2.3359092323426522,438.7799987792969,228.10000610351562,92.45999908447266,2.9000000953674316,6729.459,7.3,142.8,86.04,60907.2193740068,19.075,0.0
1993-02-28,3.9982954575107166,11.4765688661462,2.099431416055743,85.71940286669002,1.7245614135968883,2.330328642018187,443.3800048828125,222.41000366210938,94.05000305175781,2.950000047683716,6729.459,7.3,142.8,86.04,60907.2193740068,19.075,0.0
1993-03-31,4.109602530581201,11.783207280100074,2.137687033705628,90.3094406979908,1.6892798285351274,2.3269747287995797,451.6700134277344,229.2100067138672,91.87000274658203,2.890000104904175,6729.459,7.3,142.8,86.04,60907.2193740068,19.075,0.0
1993-04-30,4.135053309935969,11.51756491483763,2.1410415879764226,91.77857420835647,1.5799980902655726,2.436076242243581,440.19000244140625,222.67999267578125,89.48999786376953,2.9100000858306885,6808.939,7.1,143.8,66.58,64590.3957930337,20.27,0.0
1993-05-31,4.101698453073541,10.848300721107464,2.156446133646433,91.43946076952389,1.5316682287064012,2.4737670190124224,450.19000244140625,232.19000244140625,89.08000183105469,3.059999942779541,6808.939,7.1,143.8,66.58,64590.3957930337,20.27,0.0
1993-06-30,4.305650906094607,11.098520256795085,2.199703906466094,97.57181902426413,1.4886628031973443,2.5928776351195784,450.5299987792969,233.35000610351562,93.62999725341797,3.0299999713897705,6808.939,7.1,143.8,66.58,64590.3957930337,20.27,0.0
1993-07-31,4.364651964569086,11.005287458459142,2.250254216869143,104.24870323968537,1.4544362941966908,2.6437642948017994,448.1300048828125,236.4600067138672,95.37000274658203,3.0299999713897705,6882.098,6.9,144.5,210.97,63081.9487965527,17.866,1.0
1993-08-31,4.391463393836872,10.970958727149178,2.295972036845996,108.91566109272955,1.4093230245465673,2.591579865054565,463.55999755859375,246.1699981689453,93.94999694824219,3.009999990463257,6882.098,6.9,144.5,210.97,63081.9487965527,17.866,0.0
1993-09-30,4.389541194969918,10.799978054095746,2.300423156141078,115.91514999258021,1.388762538709388,2.706006672413495,458.92999267578125,252.9499969482422,92.81999969482422,2.9200000762939453,6882.098,6.9,144.5,210.97,63081.9487965527,17.866,1.0
1993-10-31,4.281942963081685,10.247966686550031,2.2969201099057743,108.43447232474838,1.3480448272093972,2.7881623624092065,467.8299865722656,259.17999267578125,95.08000183105469,3.0299999713897705,7013.738,6.8,145.6,57.18,63493.315565293,18.145,1.0
1993-11-30,4.317629415884308,10.424539595157565,2.2883955373490035,99.73016677256594,1.4052366607805338,2.7706110860249584,461.7900085449219,250.41000366210938,96.20999908447266,3.140000104904175,7013.738,6.8,145.6,57.18,63493.315565293,18.145,1.0
1993-12-31,4.387354475352256,10.988202509807099,2.2739125204188775,101.5521534522636,1.388915773242948,2.665538250005741,466.45001220703125,258.5899963378906,96.83999633789062,3.0,7013.738,6.8,145.6,57.18,63493.315565293,18.145,0.0
1994-01-31,4.5114825640163785,10.922805962118954,2.381253246963127,99.90434760727548,1.37756533434773,2.7166476484600834,481.6099853515625,266.5199890136719,95.58999633789062,2.9700000286102295,7115.652,6.6,146.3,42.38,63190.0423697334,15.0,1.0
1994-02-28,4.403280049967562,10.845480244167616,2.377857599120808,101.20030580870255,1.36966051378911,2.7553266317059943,467.1400146484375,265.5299987792969,94.55000305175781,3.359999895095825,7115.652,6.6,146.3,42.38,63190.0423697334,15.0,1.0
1994-03-31,4.4885980162113635,11.417473819726732,2.342414134938138,102.63671034685866,1.397886711472062,2.7529254474131344,445.7699890136719,251.05999755859375,93.05999755859375,3.4700000286102295,7115.652,6.6,146.3,42.38,63190.0423697334,15.0,1.0
1994-04-30,4.533959163115285,12.283011245037487,2.3508415732299466,104.21377537137793,1.4736468551334196,2.6497693587486912,450.9100036621094,252.5500030517578,92.12000274658203,3.859999895095825,7246.931,6.4,147.2,215.61,65511.9996396812,16.38,1.0
1994-05-31,4.64991528698756,12.605885514205966,2.3291068746422288,101.7787112501616,1.4998558381990914,2.6005302378527317,456.5,249.27999877929688,92.5199966430664,4.170000076293945,7246.931,6.4,147.2,215.61,65511.9996396812,16.38,1.0
1994-06-30,4.636247738976774,13.060465158846096,2.2925149893981533,98.80348401584183,1.5140655990347556,2.5981671709758154,444.2699890136719,240.2899932861328,89.62000274658203,4.139999866485596,7246.931,6.4,147.2,215.61,65511.9996396812,16.38,1.0
1994-07-31,4.610852324603624,13.632525465865436,2.2878541651150393,98.34863404315074,1.4960950943796465,2.537647138157565,458.260009765625,244.05999755859375,89.87000274658203,4.269999980926514,7331.075,6.1,148.4,55.71,64391.8187557067,19.65,0.0
1994-08-31,4.513602583703961,13.370639180299273,2.3498875184630834,100.06343987456923,1.4985220232050822,2.468081730133905,475.489990234375,257.32000732421875,89.66999816894531,4.559999942779541,7331.075,6.1,148.4,55.71,64391.8187557067,19.65,0.0
1994-09-30,4.431049070180787,12.974535228485964,2.3673581228606557,98.00048340701485,1.4881584894002167,2.5543412636725296,462.7099914550781,256.1199951171875,87.87999725341797,4.670000076293945,7331.075,6.1,148.4,55.71,64391.8187557067,19.65,0.0
1994-10-31,4.3674573909019605,13.427677416074845,2.3877630525852767,100.98889054038773,1.5247381957227213,2.477444299881729,472.3500061035156,255.02000427246094,85.69000244140625,5.019999980926514,7455.288,5.8,149.4,83.01,67118.6085411885,17.71,0.0
1994-11-30,4.327442614355943,13.689201477878987,2.38709115727712,100.62960384274199,1.5703033628383951,2.4551331328177044,453.69000244140625,244.25,89.12999725341797,5.550000190734863,7455.288,5.8,149.4,83.01,67118.6085411885,17.71,0.0
1994-12-31,4.319165329454729,14.694106560217353,2.4140324342323694,102.8555282785694,1.5731537766419146,2.328903820475319,459.2699890136719,250.36000061035156,88.7300033569336,5.53000020980835,7455.288,5.8,149.4,83.01,67118.6085411885,17.71,0.0
1995-01-31,4.348512277803008,14.882959175703292,2.3340476968975588,101.36609790622171,1.6383286735293423,2.3598528328379453,470.4200134277344,246.85000610351562,87.98999786376953,5.840000152587891,7522.289,5.6,150.5,312.74,64977.6589428692,17.99,0.0
1995-02-28,4.406310898550195,15.490908301766463,2.3705134909882064,102.22089682809167,1.6396584699343282,2.3039788329030855,487.3900146484375,256.57000732421875,85.93000030517578,5.75,7522.289,5.6,150.5,312.74,64977.6589428692,17.99,0.0
1995-03-31,4.329717601007563,15.455519208084905,2.412360576532611,105.6011852280843,1.6655604642903101,2.2804626446598784,500.7099914550781,260.7699890136719,81.9000015258789,5.699999809265137,7522.289,5.6,150.5,312.74,64977.6589428692,17.99,0.0
1995-04-30,4.501388656410126,15.286044584847446,2.4830159802876337,106.6179041792336,1.7064396381947287,2.3020960014605727,514.7100219726562,266.1700134277344,81.80000305175781,5.690000057220459,7580.997,5.8,151.8,89.76,77700.9383302974,19.87,0.0
1995-05-31,4.597521315818919,15.90092900995322,2.49307427117581,107.28307176041616,1.7480575586103517,2.2623262018382375,533.4000244140625,270.25,82.56999969482422,5.630000114440918,7580.997,5.8,151.8,89.76,77700.9383302974,19.87,0.0
1995-06-30,4.559246157526511,14.986358044269497,2.5104052959067205,105.70000760635902,1.7224172155682682,2.3660296227237105,544.75,283.6300048828125,81.58000183105469,5.429999828338623,7580.997,5.8,151.8,89.76,77700.9383302974,19.87,0.0
1995-07-31,4.567412806516221,14.227065943662426,2.507251134189353,107.96001140913503,1.6611256442333595,2.416198411115932,562.0599975585938,299.7200012207031,81.56999969482422,5.420000076293945,7683.125,5.7,152.6,72.01,80481.5613597665,17.3,0.0
1995-08-31,4.7880504739661225,14.13477094223592,2.4837774715683225,108.47396406386673,1.6475925446616464,2.4957443721391175,561.8800048828125,305.30999755859375,85.56999969482422,5.269999980926514,7683.125,5.7,152.6,72.01,80481.5613597665,17.3,0.0
1995-09-30,4.753980318593413,14.797628354174215,2.5035380203275097,114.72846184441146,1.6850924839617927,2.486279951144754,584.4099731445312,310.3800048828125,84.29000091552734,5.239999771118164,7683.125,5.7,152.6,72.01,80481.5613597665,17.3,0.0
1995-10-31,4.735482408011175,16.243413795237437,2.562419801201737,124.4349819218255,1.760554302764012,2.3796862845951585,581.5,296.25,83.66000366210938,5.309999942779541,7772.586,5.5,153.5,143.86,75172.9909997251,17.44,0.0
1995-11-30,4.638709812310079,16.30325251220336,2.6007942944153544,119.48204095277052,1.7546120607491873,2.2476297920890707,605.3699951171875,308.5799865722656,85.26000213623047,5.320000171661377,7772.586,5.5,153.5,143.86,75172.9909997251,17.44,0.0
1995-12-31,4.6605256319446156,17.49051801008382,2.6023618893969167,119.24961721635735,1.7593506961791576,2.1997312110534297,615.9299926757812,315.9700012207031,84.76000213623047,4.960000038146973,7772.586,5.5,153.5,143.86,75172.9909997251,17.44,0.0
1996-01-31,4.710246469765595,18.43987389090476,2.5772227729719406,121.03852682418773,1.8086176486971965,2.2142226073210773,636.02001953125,315.3800048828125,87.37999725341797,4.909999847412109,7868.468,5.6,154.7,179.42,71665.3279346769,18.88,0.0
1996-02-29,4.721884535301271,17.98863414228815,2.5557076095150393,121.74392553543562,1.755858679705762,2.2914860383028786,640.4299926757812,324.92999267578125,86.29000091552734,4.880000114440918,7868.468,5.6,154.7,179.42,71665.3279346769,18.88,0.0
1996-03-31,4.622734625540079,18.50202681216929,2.5133007750376026,118.68937798280248,1.7931728106577198,2.3234296921834106,645.5,330.7699890136719,86.5199966430664,5.0,7868.468,5.6,154.7,179.42,71665.3279346769,18.88,0.0
1996-04-30,4.561545148325815,16.05092561084432,2.479860453886061,114.0420150276415,1.752462753806931,2.432073670276441,654.1699829101562,348.2799987792969,88.0199966430664,5.010000228881836,8032.84,5.6,156.1,121.73,72658.8378864606,23.57,0.0
1996-05-31,4.4563093079882306,14.938756829658347,2.4960199025628125,114.6563153112245,1.7922876072824279,2.6530443211588066,669.1199951171875,361.8500061035156,87.77999877929688,5.039999961853027,8032.84,5.6,156.1,121.73,72658.8378864606,23.57,0.0
1996-06-30,4.439781711107204,16.892588737113556,2.4630026019453313,118.38262423044722,1.9003425819395086,2.526425002783108,670.6300048828125,346.6099853515625,87.81999969482422,5.03000020980835,8032.84,5.6,156.1,121.73,72658.8378864606,23.57,0.0
1996-07-31,4.424620108817718,19.06382736350354,2.528759125738862,119.11138157807886,2.022389445173046,2.416177614723515,639.9500122070312,316.0,85.9000015258789,5.179999828338623,8131.408,5.5,157.0,64.46,74048.6355744481,21.32,0.0
1996-08-31,4.478252830542642,17.923803982013116,2.5534695568976717,121.00154876292103,1.9775237106564965,2.4020122251511102,651.989990234375,333.8800048828125,86.36000061035156,5.139999866485596,8131.408,5.5,157.0,64.46,74048.6355744481,21.32,0.0
1996-09-30,4.398679821324439,17.744174893191403,2.5130999304802306,125.68939387212556,2.03056150902868,2.2882554978629184,687.3300170898438,346.3900146484375,87.94000244140625,4.909999847412109,8131.408,5.5,157.0,64.46,74048.6355744481,21.32,0.0
1996-10-31,4.477634903080373,19.94605830833325,2.5243995329576303,135.34609161394687,2.110562391733537,2.159484403417533,705.27001953125,340.57000732421875,87.43000030517578,5.010000228881836,8259.771,5.2,158.2,67.92,64507.7963546358,24.9,0.0
1996-11-30,4.495941356470075,20.956780466867762,2.496886366733364,123.49763341386918,2.2382005040057713,2.022749763179894,757.02001953125,354.1099853515625,87.91999816894531,4.989999771118164,8259.771,5.2,158.2,67.92,64507.7963546358,24.9,0.0
1996-12-31,4.6208792776700935,21.344777316733868,2.4913083879800215,121.82427566662659,2.2323564413953463,2.012177586372704,740.739990234375,362.6099853515625,88.18000030517578,5.050000190734863,8259.771,5.2,158.2,67.92,64507.7963546358,24.9,0.0
1997-01-31,4.5215470094565005,21.35265479815759,2.4334048555307173,126.96520281154432,2.3490290447508357,2.073586074091024,786.1599731445312,369.45001220703125,93.04000091552734,5.010000228881836,8362.655,5.3,159.4,224.61,57151.6178311346,25.17,0.0
1997-02-28,4.617045797300667,23.548757083194968,2.4578545999976558,127.69688898231033,2.372735117910875,2.0466526004716026,790.8200073242188,360.04998779296875,94.88999938964844,5.070000171661377,8362.655,5.3,159.4,224.61,57151.6178311346,25.17,0.0
1997-03-31,4.6801144396480305,25.45858287879982,2.4562374075374382,132.0722361799292,2.3783433954346838,2.0462089597416515,757.1199951171875,342.55999755859375,94.72000122070312,5.170000076293945,8362.655,5.3,159.4,224.61,57151.6178311346,25.17,0.0
1997-04-30,4.386325214535447,27.408406272313233,2.5005074314790257,147.0760444595585,2.5602645721704005,1.8841209768401468,801.3400268554688,343.0,97.18000030517578,5.099999904632568,8518.825,5.1,159.9,93.25,54822.3496923249,19.72,0.0
1997-05-31,4.422113957593621,24.049633457121747,2.4529478810325585,133.1771823698061,2.434703704327283,1.8375362040725765,848.280029296875,380.760009765625,94.8499984741211,4.820000171661377,8518.825,5.1,159.9,93.25,54822.3496923249,19.72,0.0
1997-06-30,4.313478815799876,24.989714058187374,2.422611819894965,137.93599890961394,2.4149253031594218,1.837122299185998,885.1400146484375,396.3699951171875,95.66999816894531,5.050000190734863,8518.825,5.1,159.9,93.25,54822.3496923249,19.72,0.0
1997-07-31,4.416629352730544,25.53655812529211,2.4044056760189245,147.61521144434613,2.427924030203886,1.7374183522545077,954.3099975585938,414.4800109863281,99.63999938964844,5.099999904632568,8662.823,4.9,160.4,178.41,55069.3004205543,19.63,0.0
1997-08-31,4.655389895422555,23.364548388119307,2.38270268715105,132.2667705033355,2.2766624013924868,1.884913829182448,899.469970703125,423.42999267578125,99.0,5.090000152587891,8662.823,4.9,160.4,178.41,55069.3004205543,19.63,0.0
1997-09-30,4.605425483144454,23.00190516255651,2.4249814356939337,131.57694237310753,2.2024326825399916,1.9357686139224466,947.280029296875,453.82000732421875,97.11000061035156,4.96999979019165,8662.823,4.9,160.4,178.41,55069.3004205543,19.63,0.0
1997-10-31,4.562554740510305,24.392753596182605,2.4130410089309633,134.5968671561107,2.2240530169651227,2.009483065868073,914.6199951171875,433.260009765625,95.63999938964844,5.059999942779541,8765.907,4.7,161.5,69.66,56986.5825531905,21.26,0.0
1997-11-30,4.477070597738248,26.827121508080353,2.4571008595330555,145.0848306918591,2.3695129460104276,1.8342858628679846,955.4000244140625,429.9200134277344,97.79000091552734,5.059999942779541,8765.907,4.7,161.5,69.66,56986.5825531905,21.26,0.0
1997-12-31,4.5017494983265145,29.34398841967494,2.4895867232799858,151.73179957251403,2.4320699540522672,1.6689506461160748,970.4299926757812,437.0199890136719,99.6500015258789,5.199999809265137,8765.907,4.7,161.5,69.66,56986.5825531905,21.26,0.0
1998-01-31,4.366305365702521,29.709667934648675,2.4808983228469597,153.5821774691261,2.413395979644047,1.6796756277093419,980.280029296875,430.04998779296875,100.79000091552734,5.039999961853027,8866.48,4.6,162.0,81.73,58957.0028912559,16.71,0.0
1998-02-28,4.464969304806931,29.316061273879033,2.4716212379085793,157.06443063741798,2.3965091374438856,1.6227776508050846,1049.3399658203125,461.8299865722656,99.81999969482422,5.179999828338623,8866.48,4.6,162.0,81.73,58957.0028912559,16.71,0.0
1998-03-31,4.486802705490285,29.62052323899197,2.5348977174586036,158.2943531779559,2.299780139014034,1.6256326442068112,1101.75,480.67999267578125,101.5,4.989999771118164,8866.48,4.6,162.0,81.73,58957.0028912559,16.71,0.0
1998-04-30,4.4401954291769234,28.80288962741949,2.534556046159611,156.7190809657661,2.2653557834870157,1.669074775481269,1111.75,482.8900146484375,99.70999908447266,4.849999904632568,8969.699,4.3,162.2,45.45,59280.272114789,15.44,0.0
1998-05-31,4.537805239753459,30.659919992521147,2.5354745505561778,168.61842161709387,2.347641061484662,1.6325934894564555,1090.8199462890625,456.6199951171875,100.44999694824219,4.889999866485596,8969.699,4.3,162.2,45.45,59280.272114789,15.44,0.0
1998-06-30,4.393315474810127,31.690768381030125,2.6267535844933274,189.21271251759975,2.340398874548215,1.4980583020195,1133.8399658203125,457.3900146484375,101.16999816894531,4.96999979019165,8969.699,4.3,162.2,45.45,59280.272114789,15.44,0.0
1998-07-31,4.245901844650128,34.1925940065925,2.648495029677299,204.08404243922936,2.3554243679632987,1.4580445164701776,1120.6700439453125,419.75,101.19999694824219,4.949999809265137,9121.097,4.5,163.2,47.2,61214.8436671465,14.08,0.0
1998-08-31,4.320525581917384,39.497072576369796,2.6620767769815026,213.77901148184463,2.615308576043454,1.3989905549828376,957.280029296875,337.95001220703125,100.19999694824219,4.760000228881836,9121.097,4.5,163.2,47.2,61214.8436671465,14.08,0.0
1998-09-30,4.277755826204316,41.377951701351655,2.6028295391509233,203.68903015607341,2.4777272057832826,1.2965909676494864,1017.010009765625,363.5899963378906,96.16999816894531,4.25,9121.097,4.5,163.2,47.2,61214.8436671465,14.08,0.0
1998-10-31,4.019590752685742,40.4985437066742,2.6137831182832243,191.6880811071204,2.4774404256725187,1.1768820853012694,1098.6700439453125,378.1600036621094,93.7300033569336,4.210000038146973,9293.991,4.5,163.9,195.49,68142.0401337369,14.39,0.0
1998-11-30,4.003958613333546,37.34527673051173,2.6985723286923347,198.06042347500048,2.4076430042397337,1.2004739603199563,1163.6300048828125,397.75,96.19999694824219,4.420000076293945,9293.991,4.5,163.9,195.49,68142.0401337369,14.39,0.0
1998-12-31,3.819568398382877,35.824044852909545,2.614927953309214,213.50224573166238,2.091512897798214,1.1022306555101926,1229.22998046875,421.9599914550781,94.16999816894531,4.349999904632568,9293.991,4.5,163.9,195.49,68142.0401337369,14.39,0.0
1999-01-31,3.6574114621110234,29.638936762312365,2.6639021912023026,221.78232732494848,1.9336221575698433,1.2152344321644706,1279.6400146484375,427.2200012207031,96.08000183105469,4.360000133514404,9411.682,4.3,164.7,134.97,69629.1290394599,12.47,0.0
1999-02-28,3.6324489537289937,31.467410668769524,2.6600191602580057,231.32461196702283,1.9025925628143603,1.2322121799845187,1238.3299560546875,392.260009765625,98.68000030517578,4.550000190734863,9411.682,4.3,164.7,134.97,69629.1290394599,12.47,0.0
1999-03-31,3.581233399242361,29.450128186424223,2.54849107360491,224.70679437127012,1.6391230789681237,1.1680785080688616,1286.3699951171875,397.6300048828125,100.0999984741211,4.360000133514404,9411.682,4.3,164.7,134.97,69629.1290394599,12.47,0.0
1999-04-30,3.7008355055527957,26.08227634683658,2.5025927402658863,193.1837889889575,1.5788635625822451,1.2469726084182753,1335.1800537109375,432.80999755859375,101.0,4.429999828338623,9526.21,4.3,165.9,37.63,62645.4695757598,17.34,0.0
1999-05-31,3.8414584118214963,27.399897664919703,2.4454322054098316,181.6606305381024,1.6600265024964644,1.2737648926318135,1301.8399658203125,438.67999267578125,102.51000213623047,4.510000228881836,9526.21,4.3,165.9,37.63,62645.4695757598,17.34,0.0
1999-06-30,3.8110073503312543,26.427793391735577,2.5147640762351284,185.25440265274432,1.7658786471856691,1.2281629117362154,1372.7099609375,457.67999267578125,102.8499984741211,4.670000076293945,9526.21,4.3,165.9,37.63,62645.4695757598,17.34,0.0
1999-07-31,3.8365290612326572,27.948135794672286,2.519335355082654,188.95599150097934,1.779417276691015,1.3145278054808809,1328.719970703125,444.7699890136719,99.75,4.619999885559082,9686.626,4.3,166.7,143.2,62256.9921636557,20.07,0.0
1999-08-31,3.8493793139084467,27.641302996405862,2.563813812539868,198.03190041962054,1.838353497688306,1.278216021200517,1320.4100341796875,427.8299865722656,99.94999694824219,4.849999904632568,9686.626,4.3,166.7,143.2,62256.9921636557,20.07,0.0
1999-09-30,3.8454638513649453,25.923234348650173,2.619607529389037,202.18117548313185,1.7712452733108879,1.2889585603033367,1282.7099609375,427.29998779296875,98.54000091552734,4.710000038146973,9686.626,4.3,166.7,143.2,62256.9921636557,20.07,0.0
1999-10-31,3.678389447386093,25.841414246990414,2.5089725416330295,225.74460477359665,1.7410928184147016,1.1786584512252667,1362.9300537109375,428.6400146484375,99.05999755859375,4.960000038146973,9900.169,4.1,168.1,38.24,62180.4898219975,22.64,0.0
1999-11-30,3.5752562721465,20.73520031041534,2.6995779226594916,228.16167250200678,1.6737067805869277,1.3121279656395615,1388.9100341796875,454.0799865722656,101.98999786376953,5.150000095367432,9900.169,4.1,168.1,38.24,62180.4898219975,22.64,0.0
1999-12-31,3.775814138030875,16.533057069896234,3.429401460252541,259.6393850716138,1.518548971571571,1.389455871333339,1469.25,504.75,101.87000274658203,5.170000076293945,9900.169,4.1,168.1,38.24,62180.4898219975,22.64,0.0
2000-01-31,3.843636711582651,16.611971739732162,3.2610509734125777,264.52626759949374,1.4591751233976873,1.6186105500803292,1394.4599609375,496.2300109863281,105.12999725341797,5.53000020980835,10002.179,4.0,169.3,68.04,58849.7101211635,27.18,0.0
2000-02-29,4.112614736337018,11.431489448841736,3.5721333852129202,326.9900430590424,1.2874371412455246,2.0380337369820354,1366.4200439453125,577.7100219726562,105.91999816894531,5.639999866485596,10002.179,4.0,169.3,68.04,58849.7101211635,27.18,0.0
2000-03-31,4.10723018263864,15.122943557726625,3.2284483452242005,303.13165222433065,1.4254354313625202,1.7393923381312482,1498.5799560546875,539.0900268554688,105.44000244140625,5.71999979019165,10002.179,4.0,169.3,68.04,58849.7101211635,27.18,0.0
2000-04-30,3.848173869344871,18.540173004966885,2.8185664864924775,266.5134346060243,1.531434349594381,1.414072293545382,1452.4300537109375,506.25,110.13999938964844,5.650000095367432,10247.72,3.8,170.9,30.05,55556.0366348033,25.74,0.0
2000-05-31,3.965515798690867,21.991163262768506,2.616515494769867,214.90933267665977,1.622472192122386,1.2847865241320562,1420.5999755859375,476.17999267578125,108.73999786376953,5.489999771118164,10247.72,3.8,170.9,30.05,55556.0366348033,25.74,0.0
2000-06-30,3.791229936178643,17.21777412072076,2.6496962146664806,256.10583140710423,1.5711683274298676,1.3733689862398608,1454.5999755859375,517.22998046875,106.83999633789062,5.699999809265137,10247.72,3.8,170.9,30.05,55556.0366348033,25.74,0.0
2000-07-31,3.8942501551164623,19.355970705985698,2.4776456754682736,256.2431122891393,1.6989446942953044,1.368746852053429,1430.8299560546875,500.6400146484375,109.56999969482422,6.019999980926514,10318.165,4.0,172.7,67.43,55471.258784957,29.77,0.0
2000-08-31,4.041095645881425,17.88740229416251,2.510118243422711,272.5243610438598,1.6419835759061727,1.3232830217467364,1517.6800537109375,537.8900146484375,112.5999984741211,6.110000133514404,10318.165,4.0,172.7,67.43,55471.258784957,29.77,0.0
2000-09-30,4.209713250075738,20.060641863262237,2.452455820772013,250.56586921620843,1.736551681447836,1.3470420917927302,1436.510009765625,521.3699951171875,113.25,6.03000020980835,10318.165,4.0,172.7,67.43,55471.258784957,29.77,0.0
