date,BM,IdioVol3F,Investment,Mom12m,OperProf,Size,BM_lag1,IdioVol3F_lag1,Investment_lag1,Mom12m_lag1,OperProf_lag1,Size_lag1
1973-12-31,9.34948159111086,4.32486391821099,1.46142112438819,8.4088668794009,-6.00681137929985,-10.9156231192372,-1.63809426483941,10.5367245732502,-2.66527401232493,13.7397319787377,2.43407923523105,-8.01560625071389
1974-01-31,6.359184651863,-11.0308415663427,2.8382143563546,-15.562081543751,-5.743812585235,17.0544911996881,9.34948159111086,4.32486391821099,1.46142112438819,8.4088668794009,-6.00681137929985,-10.9156231192372
1974-02-28,4.99104753267974,-3.70311814483194,0.507222367517733,1.57682367692548,-3.2542614643452,0.612166853893291,6.359184651863,-11.0308415663427,2.8382143563546,-15.562081543751,-5.743812585235,17.0544911996881
1974-03-29,-1.44530149447352,-2.67194022228651,0.746738588324233,-1.44974295494665,4.20258589972666,4.94973234484295,4.99104753267974,-3.70311814483194,0.507222367517733,1.57682367692548,-3.2542614643452,0.612166853893291
1974-04-30,-0.251395036727255,4.10955307904558,-1.4627894794232,5.47216738918363,0.794363957236327,-0.22545062517293,-1.44530149447352,-2.67194022228651,0.746738588324233,-1.44974295494665,4.20258589972666,4.94973234484295
1974-05-31,-7.13484768855484,9.31387658918982,-1.44167054478995,-0.528914468319405,9.93571004509595,-2.79027242065894,-0.251395036727255,4.10955307904558,-1.4627894794232,5.47216738918363,0.794363957236327,-0.22545062517293
1974-06-28,1.22398083250231,3.1928393840282,1.24781749612677,2.34099927871554,-0.864959879870301,-0.863189289069768,-7.13484768855484,9.31387658918982,-1.44167054478995,-0.528914468319405,9.93571004509595,-2.79027242065894
1974-07-31,9.11711382133559,-8.16434650750389,2.38231946027306,5.38106202980563,-2.00569362801227,2.06142652598145,1.22398083250231,3.1928393840282,1.24781749612677,2.34099927871554,-0.864959879870301,-0.863189289069768
1974-08-30,2.42846590395963,2.65745811937527,0.0252291152580959,3.16566139655149,-0.573394198358436,1.40055354415691,9.11711382133559,-8.16434650750389,2.38231946027306,5.38106202980563,-2.00569362801227,2.06142652598145
1974-09-30,7.89410887539979,1.02317095302914,-0.161051427159338,-0.904932737419269,-5.94928252016075,3.03654462521099,2.42846590395963,2.65745811937527,0.0252291152580959,3.16566139655149,-0.573394198358436,1.40055354415691
1974-10-31,-15.0849377775694,-2.81197427274806,-3.25749942024213,-0.685417019169869,1.42490250791085,-15.4916916856085,7.89410887539979,1.02317095302914,-0.161051427159338,-0.904932737419269,-5.94928252016075,3.03654462521099
1974-11-29,0.165969079569723,1.70792690435213,-0.290949262552612,-0.6018823530078,-3.60803605009538,-1.7464912698039,-15.0849377775694,-2.81197427274806,-3.25749942024213,-0.685417019169869,1.42490250791085,-15.4916916856085
1974-12-31,0.601964041643838,7.44481264291823,-1.21236345276718,2.41516051250941,0.796951213629617,-10.0598286554397,0.165969079569723,1.70792690435213,-0.290949262552612,-0.6018823530078,-3.60803605009538,-1.7464912698039
1975-01-31,13.9255799911606,-21.3705350844073,3.67424540093421,-17.1179472063761,-4.08004716866219,14.4544895731446,0.601964041643838,7.44481264291823,-1.21236345276718,2.41516051250941,0.796951213629617,-10.0598286554397
1975-02-28,-8.87009449074939,-1.9441930915214,0.984105927700833,-1.5402449906774,3.95787136603341,0.92409279800827,13.9255799911606,-21.3705350844073,3.67424540093421,-17.1179472063761,-4.08004716866219,14.4544895731446
1975-03-31,4.75810906306411,-5.83951462183369,-0.313682081528611,0.150732313052043,-3.58353872480185,6.30092744388487,-8.87009449074939,-1.9441930915214,0.984105927700833,-1.5402449906774,3.95787136603341,0.92409279800827
1975-04-30,-0.585447203706541,2.9945855417608,-1.9655522473816,-0.135021233000836,-1.43520813160757,-3.18235367243026,4.75810906306411,-5.83951462183369,-0.313682081528611,0.150732313052043,-3.58353872480185,6.30092744388487
1975-05-30,-2.67838474478691,-3.26163314377453,2.33060045419087,-3.68349913186873,-0.817121001696492,2.86571739133182,-0.585447203706541,2.9945855417608,-1.9655522473816,-0.135021233000836,-1.43520813160757,-3.18235367243026
1975-06-30,3.80023219549273,-0.408957294454551,-1.233220733462,-4.07398944225863,-4.27248946400101,2.15859121864039,-2.67838474478691,-3.26163314377453,2.33060045419087,-3.68349913186873,-0.817121001696492,2.86571739133182
1975-07-31,3.17838780713682,-0.829446454779876,3.013217004129,3.18992661771783,-2.56278543567274,9.89500882680926,3.80023219549273,-0.408957294454551,-1.233220733462,-4.07398944225863,-4.27248946400101,2.15859121864039
1975-08-29,-2.86993984530593,4.44631360828516,-2.40679315376339,0.535344424708294,3.44832742764091,-3.06607287911234,3.17838780713682,-0.829446454779876,3.013217004129,3.18992661771783,-2.56278543567274,9.89500882680926
1975-09-30,-0.256234180884054,3.9755953044014,1.89905700543719,4.36569760982575,3.79447534708202,-0.481987802902773,-2.86993984530593,4.44631360828516,-2.40679315376339,0.535344424708294,3.44832742764091,-3.06607287911234
1975-10-31,-4.0689700854646,6.86352378853522,-0.362055798979577,3.15950243566073,2.74203474338842,-6.98038975129987,-0.256234180884054,3.9755953044014,1.89905700543719,4.36569760982575,3.79447534708202,-0.481987802902773
1975-11-28,0.640156216821251,1.12521584464504,-0.0624978002401493,2.36462276977007,-1.15572272641527,-2.58055672025026,-4.0689700854646,6.86352378853522,-0.362055798979577,3.15950243566073,2.74203474338842,-6.98038975129987
1975-12-31,2.61871741885261,-2.85242931497651,2.61583425544884,-0.703875124426318,1.11366592219018,0.444547312461999,0.640156216821251,1.12521584464504,-0.0624978002401493,2.36462276977007,-1.15572272641527,-2.58055672025026
1976-10-29,-1.85660981484528,-0.731539619794755,-0.293835699656099,0.991519920575084,-0.0486417269612374,-0.183769738357356,-0.754505920780761,0.144708548500035,0.837820277454709,1.05500173819332,2.07932347283417,-2.10071662519114
1978-05-31,3.79392963635009,-7.42516523766253,0.91171434142433,6.06720856493391,-3.25853489833319,9.50974293087712,-4.54091503724378,1.69921403779849,0.0632551522587068,-0.401642432876187,0.0783959321057921,-0.347483494567784
1978-06-30,0.488713301011883,-1.423030240032,1.33298916329447,4.0460120506472,-0.185048455327049,4.34628727849884,3.79392963635009,-7.42516523766253,0.91171434142433,6.06720856493391,-3.25853489833319,9.50974293087712
1978-07-31,-0.533942047174398,0.465061809647689,-0.132116330264745,4.51591474013528,-0.245366623043751,-1.60215868347167,0.488713301011883,-1.423030240032,1.33298916329447,4.0460120506472,-0.185048455327049,4.34628727849884
1978-08-31,0.0529157924666692,-6.11907125895312,-0.972237930967091,7.35475555603819,1.54874157240359,9.45838663487449,-0.533942047174398,0.465061809647689,-0.132116330264745,4.51591474013528,-0.245366623043751,-1.60215868347167
1978-09-29,2.82298013091777,2.36455710893958,1.41690196610417,-4.03087254179066,-0.243916352167582,3.37210257578649,0.0529157924666692,-6.11907125895312,-0.972237930967091,7.35475555603819,1.54874157240359,9.45838663487449
1978-10-31,-6.60030985646482,19.0896628383466,2.80754127182007,-14.0582797720297,5.83509745127257,-10.6614871617654,2.82298013091777,2.36455710893958,1.41690196610417,-4.03087254179066,-0.243916352167582,3.37210257578649
1978-11-30,-0.200802511866998,-4.84500163241152,-0.583033466014483,8.43752965627428,-1.07734608941905,-2.22029512126302,-6.60030985646482,19.0896628383466,2.80754127182007,-14.0582797720297,5.83509745127257,-10.6614871617654
1978-12-29,-3.09154082451649,2.09837939065177,0.203046715353482,3.46671933522994,4.34470232370093,-2.55508922688548,-0.200802511866998,-4.84500163241152,-0.583033466014483,8.43752965627428,-1.07734608941905,-2.22029512126302
1979-01-31,5.30659531300785,-5.18337703043683,-0.299608480334673,-1.34770091646033,-6.65918773974842,6.01185956910858,-3.09154082451649,2.09837939065177,0.203046715353482,3.46671933522994,4.34470232370093,-2.55508922688548
1979-02-28,0.409689283761708,-0.635742197950899,1.22407726599554,-2.03926088088957,0.154681194980609,0.596565270246043,5.30659531300785,-5.18337703043683,-0.299608480334673,-1.34770091646033,-6.65918773974842,6.01185956910858
1979-03-30,3.12306832286124,-6.53754886437482,0.314121022031705,2.48431841909474,-1.93755716652014,2.03295592422493,0.409689283761708,-0.635742197950899,1.22407726599554,-2.03926088088957,0.154681194980609,0.596565270246043
1979-04-30,0.0414132473409009,-3.94881339257633,-0.814142593527677,1.75402246994231,1.94872924661441,3.54989010731113,3.12306832286124,-6.53754886437482,0.314121022031705,2.48431841909474,-1.93755716652014,2.03295592422493
1979-05-31,0.591316221600947,1.64343772025857,2.29467296972608,-0.627226199121908,0.36381726876311,0.391228581566382,0.0414132473409009,-3.94881339257633,-0.814142593527677,1.75402246994231,1.94872924661441,3.54989010731113
1979-06-29,1.17280292992438,-3.58050434607179,1.27616986315786,-1.09919874028649,-0.424242343679213,0.179722911936271,0.591316221600947,1.64343772025857,2.29467296972608,-0.627226199121908,0.36381726876311,0.391228581566382
1979-07-31,3.48510423513859,0.787972038607257,-2.27788016395958,-1.49211324209964,-1.24035195344639,0.554261327196033,1.17280292992438,-3.58050434607179,1.27616986315786,-1.09919874028649,-0.424242343679213,0.179722911936271
1979-08-31,-0.0416238986738175,-0.615147640453175,-0.920838961212213,0.82582583177709,-2.25348399817226,0.287147671310175,3.48510423513859,0.787972038607257,-2.27788016395958,-1.49211324209964,-1.24035195344639,0.554261327196033
1979-09-28,1.38224583309109,-3.28404250658144,0.861311984908623,7.428190915653,0.994643198630169,-0.345897592682103,-0.0416238986738175,-0.615147640453175,-0.920838961212213,0.82582583177709,-2.25348399817226,0.287147671310175
1979-10-31,-3.60382639643617,5.80835609896967,2.38217171324774,7.26302361340573,4.86144582442851,-1.78134222082034,1.38224583309109,-3.28404250658144,0.861311984908623,7.428190915653,0.994643198630169,-0.345897592682103
1979-11-30,-3.79591558605034,-3.63951896112711,-0.972707877847864,7.07889288662309,-0.41383109274103,-1.86567510607378,-3.60382639643617,5.80835609896967,2.38217171324774,7.26302361340573,4.86144582442851,-1.78134222082034
1980-01-31,6.20186685151873,-8.03995927059805,1.9181879087971,9.12477269653711,-2.62891809672306,9.6907844922508,1.56640596677736,-5.51800632699392,0.450773672680427,1.03612946539857,-6.84146249881999,6.90370209634908
1980-02-29,4.66150505505576,-7.07797925557456,2.85134126437655,13.1375149720693,3.1152643843768,1.20541828458532,6.20186685151873,-8.03995927059805,1.9181879087971,9.12477269653711,-2.62891809672306,9.6907844922508
1980-03-31,-7.77392727744492,16.1290775755595,-0.631066391314787,-11.6095942762341,5.01777512098109,-7.87935905895936,4.66150505505576,-7.07797925557456,2.85134126437655,13.1375149720693,3.1152643843768,1.20541828458532
1981-01-30,8.25251131169462,8.14765140439939,-3.12122825255035,-10.6896929503429,-6.42628188273097,5.66277073015316,0.473587496589683,7.38789249476363,-3.27842717007087,-5.48035249129378,-2.60212521690809,-0.776449891889066
1981-02-27,-0.0394018453472289,1.66237727188193,-1.89694616660133,-2.07178086556176,-2.31311164493906,-2.89915765434063,8.25251131169462,8.14765140439939,-3.12122825255035,-10.6896929503429,-6.42628188273097,5.66277073015316
1981-03-31,6.77914606892083,-1.34515216484256,0.591544174998147,-6.58619508216202,-10.3964965413204,3.08079294610146,-0.0394018453472289,1.66237727188193,-1.89694616660133,-2.07178086556176,-2.31311164493906,-2.89915765434063
1981-04-30,2.13575073454981,0.644601361538171,-2.96816451327344,0.980354100848418,-4.33610412759278,6.94811035142619,6.77914606892083,-1.34515216484256,0.591544174998147,-6.58619508216202,-10.3964965413204,3.08079294610146
1981-05-29,0.63768551897875,-2.76811803447278,-1.31389270445668,3.22667415631045,-1.50082367649921,3.91010609444581,2.13575073454981,0.644601361538171,-2.96816451327344,0.980354100848418,-4.33610412759278,6.94811035142619
1981-06-30,2.72433146336634,1.62362750889784,0.834377536417761,-7.28844607793394,3.36482755328225,0.333603389281355,0.63768551897875,-2.76811803447278,-1.31389270445668,3.22667415631045,-1.50082367649921,3.91010609444581
1981-07-31,-4.97811590120078,-3.05216788266369,2.76478364022403,-4.08194932808016,5.71130301389343,-1.06848067259856,2.72433146336634,1.62362750889784,0.834377536417761,-7.28844607793394,3.36482755328225,0.333603389281355
1981-08-31,1.91387497130611,5.34903878771579,-0.987102010665607,-3.76821545681515,2.48832216437552,-2.432084084856,-4.97811590120078,-3.05216788266369,2.76478364022403,-4.08194932808016,5.71130301389343,-1.06848067259856
1982-01-29,1.4738825456133,7.15083786084022,-0.774954063373156,3.40466459878385,0.576234138816192,2.00658268173368,0.554954846897825,4.49049030116643,-1.27796933668316,-0.269568104119753,-2.11770814395185,0.381077888069772
1982-02-26,8.26451320734814,5.71359215836094,-1.01456691607588,5.65435982912795,-3.5254761402671,1.07623957571252,1.4738825456133,7.15083786084022,-0.774954063373156,3.40466459878385,0.576234138816192,2.00658268173368
1982-03-31,4.21893887251294,4.72959113363266,-1.73585589458986,4.67963815679945,-2.9380294076875,0.298245961932547,8.26451320734814,5.71359215836094,-1.01456691607588,5.65435982912795,-3.5254761402671,1.07623957571252
1982-04-30,-1.89262101906919,1.65740369138104,1.18151581088405,-2.11079965937852,1.39340083757016,2.10010961609052,4.21893887251294,4.72959113363266,-1.73585589458986,4.67963815679945,-2.9380294076875,0.298245961932547
1982-05-28,0.419145343471376,5.20519321104018,1.74252326976591,0.1176423809125,2.13510109235682,1.8065437350364,-1.89262101906919,1.65740369138104,1.18151581088405,-2.11079965937852,1.39340083757016,2.10010961609052
1985-09-30,-0.346160621992063,4.38726668149109,0.600534500508463,4.55742447922407,4.28052711683015,-3.84690053970134,0.721072223063626,2.37976080083217,0.957910498742745,2.75035230615944,1.07546832894662,0.213749313347986
1985-10-31,0.991242991718387,2.43298899900371,-1.24803068265281,4.90887069396139,4.28636112371776,-6.53548152392945,-0.346160621992063,4.38726668149109,0.600534500508463,4.55742447922407,4.28052711683015,-3.84690053970134
1985-11-29,-4.319596645977,3.78335413594761,-0.169090009661242,2.11662025732205,-1.04455365671908,-4.04488601932155,0.991242991718387,2.43298899900371,-1.24803068265281,4.90887069396139,4.28636112371776,-6.53548152392945
1985-12-31,-2.29695339504884,3.73618017621807,1.74943375915352,3.45824493630853,1.42557241856271,-4.64170756557286,-4.319596645977,3.78335413594761,-0.169090009661242,2.11662025732205,-1.04455365671908,-4.04488601932155
1986-01-31,1.4166899609437,0.179510697468393,-2.91179307111758,5.66184647853316,-3.84939013553434,6.54412034307062,-2.29695339504884,3.73618017621807,1.74943375915352,3.45824493630853,1.42557241856271,-4.64170756557286
1986-02-28,-0.293296179404115,4.67504386652631,-1.38937874541205,3.30849531493874,-0.317982994075799,-2.73324278560214,1.4166899609437,0.179510697468393,-2.91179307111758,5.66184647853316,-3.84939013553434,6.54412034307062
1986-03-31,-1.73112305906943,3.83431479431815,0.573948174102271,3.58338562726606,0.596668310775257,-0.504135320445426,-0.293296179404115,4.67504386652631,-1.38937874541205,3.30849531493874,-0.317982994075799,-2.73324278560214
1986-04-30,-4.53034052845697,-2.0968473640592,2.70112343023282,-0.527158643776684,1.24648162351883,3.10610819161879,-1.73112305906943,3.83431479431815,0.573948174102271,3.58338562726606,0.596668310775257,-0.504135320445426
1986-05-30,-1.16783226219142,1.61404111148115,0.279664010354793,2.55366431545599,4.08665017445631,3.20969299774638,-4.53034052845697,-2.0968473640592,2.70112343023282,-0.527158643776684,1.24648162351883,3.10610819161879
1986-06-30,-2.36257762927069,1.01512840387268,2.23444319468127,9.17460981728951,2.71077406150472,0.167397246582951,-1.16783226219142,1.61404111148115,0.279664010354793,2.55366431545599,4.08665017445631,3.20969299774638
1986-07-31,0.0366990452304563,6.09630107772509,2.82792929375827,4.22133664407314,5.37843921092599,-2.03107886935092,-2.36257762927069,1.01512840387268,2.23444319468127,9.17460981728951,2.71077406150472,0.167397246582951
